contentId,tokens,unique_tokens,average_token_length,n_non_stop_unique_tokens,global_subjectivity,avg_positive_polarity,global_sentiment_polarity
1083474613819325601,392.0,240.0,5.094387755102041,0.7991452991452992,0.5052952999381571,0.3319805194805195,0.051801175015460735
-4994468824009200256,695.0,343.0,4.802877697841726,0.7,0.4232405813731115,0.32144660894660887,0.06524496253411918
-4571929941432664145,1436.0,565.0,4.8245125348189415,0.5769230769230769,0.5488463203463201,0.44985075623964516,0.24880810855810853
5441215535748592870,572.0,295.0,5.284965034965035,0.6759002770083102,0.41739417989417993,0.39397759103641455,0.1728505291005291
7359520440231676934,265.0,166.0,5.89811320754717,0.7577319587628866,0.2517561983471074,0.38863636363636367,0.1356404958677686
4774970687540378081,3985.0,1378.0,5.2868255959849435,0.5319502074688797,0.43392492829529883,0.32928371212121205,0.11669360269360267
6102826385978742696,801.0,361.0,4.521847690387016,0.6345733041575492,0.4908859357696567,0.42352607709750567,0.11120155038759687
809601605585939618,412.0,199.0,4.674757281553398,0.6652719665271967,0.4786695075757576,0.360290404040404,0.1682883522727273
8742078838645536785,927.0,413.0,4.674217907227616,0.6412213740458015,0.40659159816463186,0.31976711560044885,0.16309483275775405
-1802980374508081539,559.0,314.0,4.645796064400716,0.7603550295857988,0.5011076701076701,0.31018299881936245,0.08963179413179412
-6195775145989617417,309.0,172.0,4.699029126213592,0.7112299465240641,0.5233333333333332,0.378125,0.02194444444444444
-2176468683077766369,1045.0,463.0,4.455502392344497,0.6084905660377359,0.42525252525252527,0.34021787960467204,0.1418951418951419
7973573994178035769,77.0,59.0,4.9480519480519485,0.7733333333333333,0.07692307692307693,0.0,0.0
7973573994178035769,77.0,59.0,4.9480519480519485,0.7733333333333333,0.07692307692307693,0.0,0.0
-1590585250246572231,1351.0,557.0,4.683937823834197,0.5982367758186398,0.38506721006721,0.34153726708074533,0.10315422565422565
-4662020648308370136,631.0,313.0,4.673534072900159,0.7218934911242604,0.5621527777777778,0.3886363636363636,0.16954365079365077
-4110991218639855802,275.0,174.0,4.756363636363637,0.8181818181818182,0.4227777777777778,0.5,-0.009027777777777779
1964631817676172382,500.0,243.0,5.166,0.6012461059190031,0.4525683421516755,0.574404761904762,0.3516313932980599
5156657166068502754,599.0,314.0,5.280467445742905,0.6709183673469388,0.47818534178999295,0.3766991341991342,0.1839157354273634
-4102297002729307038,1332.0,554.0,4.803303303303303,0.610969387755102,0.49033715127465144,0.4400773036487323,0.2203757816257816
2093656054622337275,271.0,156.0,4.785977859778598,0.7361963190184049,0.49180932703659974,0.35962370962370965,0.19318673750491933
9122627895188486603,590.0,326.0,4.755932203389831,0.7579250720461095,0.4363443963443963,0.3866522366522367,0.13710437710437712
1933229167501870037,838.0,400.0,4.770883054892601,0.6556420233463035,0.47586783227559926,0.3744155844155844,0.11523091525518708
7528802258213768379,401.0,217.0,5.0448877805486285,0.6775510204081633,0.3525849150849151,0.2757575757575758,0.1078879453879454
8078873160882064481,237.0,145.0,5.0042194092827,0.7236842105263158,0.35233957219251333,0.4328512396694215,0.1261307932263815
-9083294960368598209,1388.0,521.0,4.6037463976945245,0.5462392108508015,0.4966426289130372,0.39159879668354236,0.19485102482551464
-6136272094613269629,332.0,180.0,5.036144578313253,0.6839378238341969,0.5088203463203463,0.4427556818181818,0.23544372294372296
787067277772219433,534.0,234.0,4.2790262172284645,0.5946843853820598,0.3949124178290846,0.3868555686737505,0.0596024731441398
-2778760500673113802,1183.0,502.0,4.805579036348267,0.6180758017492711,0.48999899645808737,0.3270380140692641,0.14734939000393546
-6725796505137573953,172.0,108.0,5.3023255813953485,0.7596153846153846,0.4347222222222223,0.26079545454545455,0.13914141414141415
1457728991321948254,167.0,123.0,5.053892215568863,0.8839285714285714,0.41944444444444445,0.4,0.11666666666666668
-7101541512657907485,240.0,154.0,5.383333333333334,0.803921568627451,0.3106137909709338,0.36820500927643784,0.17695964749536178
5281570276277574938,160.0,121.0,6.21875,0.8660714285714286,0.6494505494505496,0.3126984126984127,0.14725274725274723
1128840733277618400,671.0,339.0,4.986587183308495,0.6456876456876457,0.46377886002886015,0.3704658385093168,0.16259199134199134
-7356135999773525293,968.0,454.0,4.93801652892562,0.6666666666666666,0.48248252512013967,0.36735294117647066,0.04986238532110091
2313825045587317872,1663.0,566.0,4.764882742032471,0.48481880509304603,0.47562747657985766,0.32995670995670995,0.07795789527932387
-518690781085251687,6690.0,1530.0,4.908221225710015,0.3635207326380056,0.48008483872815094,0.38062958498587246,0.13723061408690382
3067875254349597654,900.0,405.0,5.182222222222222,0.6238361266294227,0.3784702310676335,0.3122004012247915,0.13972142576038676
-7356135999773525293,968.0,454.0,4.93801652892562,0.6666666666666666,0.48248252512013967,0.36735294117647066,0.04986238532110091
5619251370090681244,6522.0,1261.0,5.020392517632628,0.2830784170915271,0.40148047503136064,0.3026225423881674,0.0993718517225155
7420742904084384944,968.0,454.0,4.93801652892562,0.6666666666666666,0.48248252512013967,0.36735294117647066,0.04986238532110091
7420742904084384944,968.0,454.0,4.93801652892562,0.6666666666666666,0.48248252512013967,0.36735294117647066,0.04986238532110091
8219310215587599928,968.0,454.0,4.93801652892562,0.6666666666666666,0.48248252512013967,0.36735294117647066,0.04986238532110091
7748594134538052724,968.0,454.0,4.93801652892562,0.6666666666666666,0.48248252512013967,0.36735294117647066,0.04986238532110091
8219310215587599928,968.0,454.0,4.93801652892562,0.6666666666666666,0.48248252512013967,0.36735294117647066,0.04986238532110091
-4186591400427142356,158.0,112.0,5.037974683544304,0.7588652482269503,0.0,0.0,0.0
8565115980515859979,470.0,230.0,4.451063829787234,0.6079734219269103,0.33046198593073595,0.31417027417027416,0.16252610507981602
8082202054464515448,219.0,153.0,4.808219178082192,0.7708333333333334,0.5333333333333333,0.2,0.13333333333333333
-5973686110278905367,2484.0,1041.0,5.626006441223833,0.6024922118380063,0.46199923237594465,0.3495134880551547,0.12813399816824475
-9172673334835262304,221.0,153.0,4.6968325791855206,0.7233009708737864,0.65,0.2,0.125
-1039912738963181810,122.0,86.0,5.229508196721311,0.7926829268292683,0.4463636363636363,0.19318181818181815,0.09924242424242423
3172866488852888544,801.0,375.0,4.735330836454432,0.64,0.4528679653679652,0.32057359307359307,0.10264457764457766
8095004770374551394,1754.0,672.0,4.583238312428734,0.5885826771653543,0.4149881393586429,0.3565714285714286,0.15005566974991433
8801106199759296338,213.0,126.0,5.117370892018779,0.7185185185185186,0.4338541666666667,0.23750000000000002,-0.049999999999999996
-4760639635023250284,592.0,319.0,5.099662162162162,0.6804123711340206,0.40905868205868207,0.36756883116883116,0.1820620490620491
-9137036168156595470,311.0,174.0,5.022508038585209,0.7052631578947368,0.5179617604617605,0.4884768740031898,0.29587662337662335
-454649054276160610,419.0,208.0,4.706443914081145,0.6150793650793651,0.5468425324675326,0.4719318181818182,0.43822240259740264
-36844712915106340,1247.0,489.0,4.857257417802726,0.5742024965325936,0.4450502364066193,0.37618160527996597,0.22375099782014687
5333141914314968598,590.0,304.0,5.2101694915254235,0.6773333333333333,0.45511126300599974,0.3574675324675325,0.1903888509151667
-8248141950199177506,801.0,292.0,4.635455680399501,0.5365853658536586,0.42727141545323366,0.29075924075924076,0.05381345926800474
-5431549861280885742,50.0,39.0,5.0,0.8064516129032258,0.225,1.0,0.2916666666666667
1003778007373126185,64.0,53.0,4.859375,0.9210526315789473,0.43333333333333335,0.375,0.024999999999999994
-1060990524105135617,182.0,124.0,5.021978021978022,0.8303571428571429,0.484577922077922,0.2066919191919192,0.13912337662337662
-9100490342054218852,689.0,380.0,5.303338171262699,0.7066666666666667,0.3749327595481442,0.43682359307359314,0.1516711493634571
4121807259563748287,652.0,314.0,4.765337423312883,0.6421319796954315,0.48788491382830984,0.36739332096474947,0.10683043371722617
-6133746337603876146,624.0,286.0,4.209935897435898,0.6085790884718498,0.44474025974025977,0.3798295454545455,0.2414339826839827
-6713697716910928909,217.0,132.0,5.8663594470046085,0.7638888888888888,0.29196428571428573,0.2821428571428572,0.1410714285714286
5191381587333696286,813.0,381.0,5.484624846248463,0.6374045801526718,0.3630112212349054,0.36084570191713056,0.1016931533378902
2900029983899283273,811.0,398.0,5.097410604192355,0.7169811320754716,0.3650822406257188,0.3425714285714285,0.07871951920864967
4849766494522371290,718.0,368.0,4.781337047353761,0.727710843373494,0.4086181692703432,0.3074802209284968,0.07441087897609638
6200172800690402606,667.0,312.0,4.7076461769115445,0.648578811369509,0.4171230542507137,0.3265741155396327,0.08905636916275216
-3810375613673461625,1073.0,437.0,4.945945945945946,0.6003210272873194,0.4628754626190525,0.35364465321912125,0.09246599079932412
-254088699629065171,51.0,44.0,5.862745098039215,0.9459459459459459,0.42857142857142855,0.2833333333333334,0.2357142857142857
-9171475473795142532,428.0,199.0,5.158878504672897,0.6,0.4497536796536796,0.34395684960201084,0.19201991341991345
2690205894709699741,97.0,64.0,4.195876288659794,0.8076923076923077,0.3111111111111111,0.45,0.17222222222222222
-8773118241761372618,1013.0,401.0,4.690029615004936,0.5673400673400674,0.38415595347413506,0.3585177168510502,0.11235897940443394
-7315032288233856709,340.0,162.0,4.25,0.7017543859649122,0.5700152788388082,0.32775974025974025,0.06673987776928952
3193164045772142182,448.0,261.0,4.866071428571429,0.767175572519084,0.45144855144855156,0.3708658008658009,0.11403028131289
4056017896532335209,839.0,426.0,4.734207389749702,0.6954813359528488,0.5007822586769956,0.37179220779220784,0.0920663400926559
-6362758570633473480,532.0,279.0,5.413533834586466,0.7373417721518988,0.451602086438152,0.4230050505050505,0.14833581718827618
-8287402887944984163,903.0,379.0,4.72093023255814,0.6074950690335306,0.5098635161135161,0.3664339826839827,0.21038059163059167
84318068629167514,138.0,93.0,4.7101449275362315,0.717741935483871,0.0,0.0,0.0
6652210819857467321,815.0,376.0,5.212269938650307,0.6164658634538153,0.5209725604256855,0.3980994615140956,0.2293504238816739
739747367187387064,236.0,130.0,5.334745762711864,0.7191780821917808,0.32348484848484843,0.1994949494949495,0.06764069264069264
8471417198703153120,472.0,216.0,4.404661016949152,0.599290780141844,0.4352341145444593,0.3140819964349376,0.12827412051549977
-2711301039947937868,430.0,234.0,5.253488372093023,0.6607773851590106,0.28724675324675325,0.2744628099173554,0.07411688311688312
-1662763254714212341,2680.0,652.0,4.46455223880597,0.3789403085177733,0.4525540908221631,0.3703310933252794,0.14191062953111142
-8349788035147634450,917.0,373.0,5.247546346782988,0.5711610486891385,0.4970551378446116,0.35089910089910087,0.10171138072453864
5269583152423890030,230.0,149.0,4.71304347826087,0.7024390243902439,0.0,0.0,0.0
-2271868873349907631,2279.0,886.0,5.307152259763054,0.5759312320916905,0.46083618796662246,0.36134781884781886,0.20418271221532083
3703141283586666995,184.0,121.0,4.755434782608695,0.8585858585858586,0.49916666666666665,0.4833333333333334,0.03249999999999999
-3974295763584921518,1036.0,388.0,4.5,0.5197368421052632,0.4746360121360122,0.3436586850649351,0.07116929366929368
-327208414896292296,1486.0,511.0,4.76514131897712,0.5186522262334536,0.4094710844710842,0.3506513548180215,0.1293960668960669
-5525441367600219076,219.0,143.0,4.273972602739726,0.8217054263565892,0.564650262018683,0.38363636363636366,0.15717703349282297
-998818216447049475,326.0,207.0,4.95398773006135,0.8195121951219512,0.5169005102040817,0.4596938775510204,0.18583652210884358
6090517797383271316,98.0,78.0,4.724489795918367,0.8588235294117647,0.0,0.0,0.0
8298709454703868984,1121.0,535.0,5.235504014272971,0.6499302649930265,0.43691316526610646,0.3855399659863945,0.06380532212885155
-4740532350684079805,417.0,238.0,5.155875299760192,0.68359375,0.43131203813021995,0.3836399711399711,0.08831647098692554
2709926970543371965,1065.0,467.0,4.626291079812207,0.4645748987854251,0.5233333333333332,0.29444444444444445,0.17666666666666667
1542516532533301214,471.0,238.0,4.966029723991507,0.627831715210356,0.299830754352031,0.39409090909090916,0.12949709864603481
7454130161726657097,607.0,242.0,4.980230642504119,0.5,0.47194414381914374,0.3297159090909091,0.16029190716690722
3475346635930218065,247.0,146.0,4.295546558704453,0.7346938775510204,0.37521008403361344,0.3103896103896104,0.2072128851540616
-3633300009206493694,290.0,164.0,4.8,0.7633136094674556,0.4695357975357976,0.3088999236058059,0.15530194805194805
-1892877682006771545,193.0,121.0,4.860103626943006,0.7394957983193278,0.5990909090909091,0.29927272727272725,0.22717171717171716
4196146076384098027,283.0,167.0,4.943462897526501,0.6259541984732825,0.5,0.0,0.025
6162786478796754684,679.0,366.0,5.350515463917525,0.573015873015873,0.5,0.0,-0.4
1459131257418324496,2795.0,949.0,4.400715563506261,0.5365239294710328,0.4686935298449821,0.3885803184910328,0.16985055055594475
-9028990334396397584,719.0,335.0,4.834492350486787,0.6208425720620843,0.439661809997631,0.45940476190476187,0.22300106609808107
2788367348502337122,3711.0,1199.0,5.097547830773377,0.4476953907815631,0.44226746830405367,0.4460689572894297,0.25428294266708895
5834671664627894569,230.0,141.0,5.234782608695652,0.7651006711409396,0.33529411764705885,0.2555555555555556,0.0607843137254902
-6814865160063205794,1010.0,510.0,5.0089108910891085,0.687402799377916,0.40497398224670944,0.39658008658008653,0.09802297870479691
-7051470020148066326,356.0,212.0,4.963483146067416,0.7330316742081447,0.4494444444444444,0.3899305555555555,0.11263888888888889
7828019124127586556,897.0,428.0,4.807134894091416,0.718,0.5228961694870783,0.4134328533785055,0.20077171881149153
6987435400166905688,990.0,427.0,5.02929292929293,0.6149914821124361,0.506818070818071,0.486551724137931,0.14994017094017095
-8427763028519233712,604.0,310.0,5.481788079470198,0.7146739130434783,0.5300988783943329,0.38533133533133535,0.2004230617866982
-993224631915984347,946.0,458.0,5.001057082452431,0.6666666666666666,0.4880819926342313,0.38934299034299036,0.1674673709375202
-3876501423599932851,1600.0,642.0,4.608125,0.587251828631139,0.44476524504302273,0.33234518530250245,0.12208213083213088
-7367898111498277224,477.0,261.0,5.209643605870021,0.7161716171617162,0.5151274651274649,0.4353391053391054,0.27234247234247244
2885511262558254418,747.0,341.0,4.6291834002677374,0.675609756097561,0.4539824527324527,0.4036931818181818,0.2283862665112665
8049518593334748695,864.0,365.0,4.912037037037037,0.5897435897435898,0.5112316849816851,0.32060489060489056,0.0033733974358974455
1649085803937938638,296.0,192.0,4.716216216216216,0.827027027027027,0.46203703703703697,0.3964285714285714,0.18209876543209877
-3718969219417182449,918.0,453.0,5.248366013071895,0.7096188747731398,0.47926183012389906,0.4349791013584117,0.21151664427526498
-2967429522197137387,396.0,252.0,5.494949494949495,0.7364864864864865,0.4179667040778152,0.2953030303030303,-0.0518939393939394
-7660505434580831027,439.0,272.0,4.954441913439635,0.6592592592592592,0.1,0.1,0.1
3394403706511230595,2641.0,790.0,4.946989776599773,0.43446153846153845,0.47972407880357637,0.498454422935555,0.12441214294770779
-5989749314869037016,241.0,156.0,4.431535269709544,0.8602941176470589,0.5383771929824562,0.32329545454545455,-0.001960393407761829
-4485188959476061019,758.0,327.0,4.972295514511873,0.6049661399548533,0.5109058842392176,0.33519016697588133,0.08431818181818185
-264519121623606417,947.0,411.0,4.78986272439282,0.6,0.476477253332092,0.3447849614153963,0.11590276808018744
-8900307211613973542,471.0,260.0,4.602972399150743,0.7660377358490567,0.42171428571428576,0.3526515151515151,0.13385858585858584
4296604388230897073,281.0,174.0,4.765124555160142,0.6439393939393939,0.7285714285714285,0.195,0.14464285714285716
-3709378389941441506,302.0,187.0,5.082781456953643,0.7643979057591623,0.480727956254272,0.26360795454545455,0.0899401913875598
2888507406903473601,111.0,82.0,5.171171171171171,0.797979797979798,0.95,0.75,0.75
-9041823059579281174,139.0,88.0,4.503597122302159,0.7142857142857143,0.5127941176470587,0.40694444444444444,0.04485294117647059
3473173479782472081,362.0,213.0,5.43646408839779,0.7575757575757576,0.45574494949494954,0.3926997245179063,0.15915404040404044
-6941293448141178017,668.0,340.0,5.073353293413174,0.7171717171717171,0.5448412698412699,0.42461734693877545,0.14909688013136288
-2273517184910006534,490.0,238.0,5.012244897959183,0.6774193548387096,0.4894703595724003,0.38233560090702945,0.12984450923226432
1852992637140705599,356.0,215.0,4.485955056179775,0.8195876288659794,0.5851834673263245,0.3528471528471529,0.17140538033395178
-1868297195590431285,516.0,267.0,4.788759689922481,0.7370242214532872,0.4292541535845108,0.4143939393939394,0.1312127976190476
5274322067107287523,424.0,203.0,4.8254716981132075,0.6711711711711712,0.35963492063492064,0.43238095238095237,0.11884126984126984
-4917007328809735647,458.0,272.0,5.06113537117904,0.797945205479452,0.5351731601731602,0.32165704665704664,0.1632839382839383
5680566822246004912,618.0,335.0,5.0453074433656955,0.7727272727272727,0.3409992784992784,0.334688995215311,0.12323232323232325
8084284001249507595,558.0,285.0,5.523297491039426,0.6713483146067416,0.5033963585434174,0.32559523809523805,0.20007002801120446
4814419120794996930,305.0,205.0,4.878688524590164,0.8626373626373627,0.4956715806715807,0.22473262032085564,0.0278050778050778
-9090514312860140897,379.0,205.0,5.002638522427441,0.7219730941704036,0.3922032828282828,0.3163352272727272,0.1780776515151515
-1484165300616478995,366.0,230.0,4.953551912568306,0.7929515418502202,0.48294530672579455,0.35728114478114475,0.008074648928307481
-1051830303851697653,176.0,110.0,4.579545454545454,0.75,0.3373539159253445,0.4875,0.1978174603174603
5317978293082383492,505.0,250.0,4.586138613861386,0.6109422492401215,0.32627728174603166,0.3392857142857143,0.01695188492063493
-844797936291539016,671.0,321.0,4.539493293591654,0.675531914893617,0.4430772844726333,0.4001594896331739,0.07562602771905094
751528815916485437,1352.0,680.0,4.966715976331361,0.5483346872461413,0.2740740740740741,0.12666666666666665,-0.040740740740740744
3496156626367166618,95.0,71.0,4.631578947368421,0.9215686274509803,0.3291666666666667,0.3714285714285714,0.24333333333333335
-7043209138459666190,384.0,193.0,5.106770833333333,0.6007905138339921,0.45849043429688596,0.24745989304812835,0.12065004887585533
-4704033845097735448,595.0,286.0,5.243697478991597,0.6140350877192983,0.5260002623638989,0.34768525592055005,0.22970123311032406
-2477364558321255827,2379.0,665.0,4.616225304749895,0.37937871777924653,0.42577828725855016,0.3527560627075189,0.10268634021923506
-7796858148829878756,850.0,370.0,5.2435294117647056,0.5855018587360595,0.48783513097072406,0.2949300699300699,0.04530110426296866
-569322218183730892,1755.0,406.0,5.651282051282052,0.3100511073253833,0.4145396825396826,0.2881481481481481,-0.013126984126984126
-450825503558460924,311.0,165.0,5.102893890675241,0.6476683937823834,0.3468181818181818,0.28380952380952384,0.02212121212121212
6042459843569845586,1613.0,572.0,4.678859268443893,0.5637813211845103,0.5184642613026071,0.4133069942106087,0.1969590372033981
-1024046541613287684,537.0,295.0,4.942271880819367,0.7611464968152867,0.29419836116264697,0.32333524318818435,0.058436726963512674
3068975614432538771,414.0,239.0,5.359903381642512,0.7471698113207547,0.3778417818740399,0.33181141774891776,0.14813922636503285
-4463029741564307314,1266.0,474.0,4.935229067930489,0.5192307692307693,0.39417931044144655,0.34180402930402926,0.14761764664677285
-7298164314968527788,1540.0,663.0,5.011688311688312,0.6114649681528662,0.47800054112554136,0.36905057064147967,0.11043290043290045
2586379029487881843,378.0,205.0,4.917989417989418,0.7324561403508771,0.406243235930736,0.3272655122655123,0.11382237554112558
-5799839529845993396,914.0,436.0,4.6291028446389495,0.5053003533568905,0.48425925925925917,0.3277777777777777,0.27754629629629624
-6499865726739947794,692.0,340.0,4.888728323699422,0.6634382566585957,0.5044973544973546,0.4536796536796537,0.12660675381263617
-6499865726739947794,692.0,340.0,4.888728323699422,0.6634382566585957,0.5044973544973546,0.4536796536796537,0.12660675381263617
1362186507591814859,353.0,221.0,5.3201133144475925,0.6728971962616822,0.3583333333333333,0.09166666666666666,0.09166666666666666
9209629151177723638,619.0,326.0,4.961227786752827,0.713903743315508,0.4493197278911564,0.40012121212121216,0.1385701033660217
-42126282997118624,297.0,183.0,5.074074074074074,0.6666666666666666,0.1,0.2,0.1
1674373276159762025,1194.0,515.0,4.671691792294808,0.6671779141104295,0.5593318387961245,0.42737637948905555,0.1487405947227376
1041289933344278866,2286.0,730.0,4.71172353455818,0.5172968624296058,0.4430927909166251,0.3262795892051212,0.1174496444833232
-6817732106250460899,268.0,163.0,4.615671641791045,0.8413793103448276,0.6091063603063603,0.317180735930736,0.11996406926406927
7555106864392724379,1123.0,458.0,4.3606411398040965,0.6035031847133758,0.48399489948994884,0.31536632559359834,0.15839805409112345
5145921881592486583,753.0,329.0,5.041168658698539,0.6,0.3406210542929293,0.3385795454545454,0.07449100378787875
8654585772743935612,1123.0,406.0,4.41139804096171,0.49177877428998507,0.4429426461477743,0.28938410074773707,0.08353856020522687
-156577302871365261,282.0,177.0,5.276595744680851,0.66796875,1.0,0.0,0.05
6215963711332976380,501.0,271.0,4.908183632734531,0.5698924731182796,0.3424242424242424,0.225,0.009090909090909089
3761187656635209729,1819.0,590.0,4.777899945024739,0.4866412213740458,0.46988353293097823,0.34865134865134867,0.11294053675440538
-1287202638861144684,615.0,315.0,5.045528455284553,0.5422535211267606,0.6333333333333333,0.0,0.016666666666666666
8770410950539401126,1483.0,660.0,5.184760620364127,0.609375,0.3544655550211105,0.34114431486880464,0.09377718988830099
-1287202638861144684,615.0,315.0,5.045528455284553,0.5422535211267606,0.6333333333333333,0.0,0.016666666666666666
179286456725721055,890.0,411.0,4.833707865168539,0.6621621621621622,0.5748204176775605,0.5257138694638696,0.3077339327339329
8605423472891112686,801.0,382.0,5.147315855181024,0.6381709741550696,0.5365242249333156,0.3457642357642357,0.06300188027460756
1423541364223434892,1090.0,489.0,5.088990825688073,0.6318926974664679,0.3548458040430518,0.3335539460539461,0.08316404543468767
-8445686000003509032,564.0,275.0,5.101063829787234,0.7040498442367601,0.46684812409812415,0.29082023239917976,0.05066495310245311
1586004000405879970,899.0,367.0,4.957730812013348,0.5791433891992551,0.4352306547619047,0.30117845117845116,0.15260416666666668
7645026617184703521,1153.0,460.0,4.452732003469211,0.5916149068322981,0.4392676767676768,0.4563416116047695,0.1970895934131228
-6171950598721418038,1057.0,434.0,4.427625354777673,0.5850556438791733,0.45484149298582277,0.3555437378713241,0.1700551167046013
-860914756454619650,389.0,231.0,4.724935732647815,0.7878787878787878,0.5265812689725733,0.46307359307359314,0.16671462595375638
-6778286518036232293,1278.0,480.0,4.938967136150235,0.5905172413793104,0.47870708573833576,0.419509508348794,0.2090367965367966
-5769968511636780471,164.0,116.0,4.810975609756097,0.8901098901098901,0.553042328042328,0.4502020202020202,0.291017316017316
